id,r1,r2,ref,augustus
SRR6475971,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475971_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475971_2.fastq,,saccharomyces
SRR6475972,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475972_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475972_2.fastq,,saccharomyces
SRR6475973,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475973_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475973_2.fastq,,saccharomyces
SRR6475974,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475974_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475974_2.fastq,,saccharomyces
SRR6475975,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475975_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475975_2.fastq,,saccharomyces
SRR6475977,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475977_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475977_2.fastq,,saccharomyces
SRR6475978,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475978_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475978_2.fastq,,saccharomyces
SRR6475979,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475979_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475979_2.fastq,,saccharomyces
SRR6475980,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475980_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475980_2.fastq,,saccharomyces
SRR6475981,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475981_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475981_2.fastq,,saccharomyces
SRR6475982,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475982_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475982_2.fastq,,saccharomyces
SRR6475983,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475983_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475983_2.fastq,,saccharomyces
SRR6475984,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475984_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475984_2.fastq,,saccharomyces
SRR6475985,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475985_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475985_2.fastq,,saccharomyces
SRR6475987,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475987_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475987_2.fastq,,saccharomyces
SRR6475988,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475988_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475988_2.fastq,,saccharomyces
SRR6475989,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475989_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475989_2.fastq,,saccharomyces
SRR6475990,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475990_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475990_2.fastq,,saccharomyces
SRR6475991,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475991_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475991_2.fastq,,saccharomyces
SRR6475992,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475992_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475992_2.fastq,,saccharomyces
SRR6475993,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475993_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475993_2.fastq,,saccharomyces
SRR6475994,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475994_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475994_2.fastq,,saccharomyces
SRR6475995,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475995_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475995_2.fastq,,saccharomyces
SRR6475996,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475996_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475996_2.fastq,,saccharomyces
SRR6475997,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475997_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475997_2.fastq,,saccharomyces
SRR6475998,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475998_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475998_2.fastq,,saccharomyces
SRR6475999,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475999_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6475999_2.fastq,,saccharomyces
SRR6476001,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476001_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476001_2.fastq,,saccharomyces
SRR6476002,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476002_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476002_2.fastq,,saccharomyces
SRR6476003,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476003_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476003_2.fastq,,saccharomyces
SRR6476004,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476004_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476004_2.fastq,,saccharomyces
SRR6476005,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476005_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476005_2.fastq,,saccharomyces
SRR6476006,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476006_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476006_2.fastq,,saccharomyces
SRR6476007,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476007_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476007_2.fastq,,saccharomyces
SRR6476008,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476008_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476008_2.fastq,,saccharomyces
SRR6476009,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476009_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476009_2.fastq,,saccharomyces
SRR6476010,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476010_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476010_2.fastq,,saccharomyces
SRR6476011,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476011_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476011_2.fastq,,saccharomyces
SRR6476012,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476012_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476012_2.fastq,,saccharomyces
SRR6476013,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476013_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476013_2.fastq,,saccharomyces
SRR6476014,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476014_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476014_2.fastq,,saccharomyces
SRR6476015,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476015_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476015_2.fastq,,saccharomyces
SRR6476016,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476016_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476016_2.fastq,,saccharomyces
SRR6476017,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476017_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476017_2.fastq,,saccharomyces
SRR6476018,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476018_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476018_2.fastq,,saccharomyces
SRR6476019,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476019_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476019_2.fastq,,saccharomyces
SRR6476020,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476020_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476020_2.fastq,,saccharomyces
SRR6476023,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476023_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476023_2.fastq,,saccharomyces
SRR6476024,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476024_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476024_2.fastq,,saccharomyces
SRR6476025,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476025_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476025_2.fastq,,saccharomyces
SRR6476027,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476027_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476027_2.fastq,,saccharomyces
SRR6476028,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476028_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476028_2.fastq,,saccharomyces
SRR6476029,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476029_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476029_2.fastq,,saccharomyces
SRR6476030,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476030_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476030_2.fastq,,saccharomyces
SRR6476031,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476031_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476031_2.fastq,,saccharomyces
SRR6476032,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476032_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476032_2.fastq,,saccharomyces
SRR6476033,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476033_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476033_2.fastq,,saccharomyces
SRR6476035,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476035_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476035_2.fastq,,saccharomyces
SRR6476036,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476036_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476036_2.fastq,,saccharomyces
SRR6476037,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476037_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476037_2.fastq,,saccharomyces
SRR6476039,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476039_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476039_2.fastq,,saccharomyces
SRR6476040,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476040_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476040_2.fastq,,saccharomyces
SRR6476041,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476041_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476041_2.fastq,,saccharomyces
SRR6476042,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476042_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476042_2.fastq,,saccharomyces
SRR6476043,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476043_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476043_2.fastq,,saccharomyces
SRR6476044,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476044_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476044_2.fastq,,saccharomyces
SRR6476045,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476045_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476045_2.fastq,,saccharomyces
SRR6476046,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476046_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476046_2.fastq,,saccharomyces
SRR6476047,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476047_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6476047_2.fastq,,saccharomyces
SRR6660862,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6660862_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6660862_2.fastq,,saccharomyces
SRR6749948,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6749948_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6749948_2.fastq,,saccharomyces
SRR6911173,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6911173_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR6911173_2.fastq,,saccharomyces
SRR7630458,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7630458_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7630458_2.fastq,,saccharomyces
SRR7646974,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7646974_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7646974_2.fastq,,saccharomyces
SRR7902666,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7902666_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7902666_2.fastq,,saccharomyces
SRR7983514,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7983514_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR7983514_2.fastq,,saccharomyces
SRR8238747,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8238747_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8238747_2.fastq,,saccharomyces
SRR8530937,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8530937_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8530937_2.fastq,,saccharomyces
SRR868710,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR868710_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR868710_2.fastq,,saccharomyces
SRR8830816,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8830816_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8830816_2.fastq,,saccharomyces
SRR8838460,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8838460_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR8838460_2.fastq,,saccharomyces
SRR892042,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR892042_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR892042_2.fastq,,saccharomyces
SRR9336600,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR9336600_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/SRR9336600_2.fastq,,saccharomyces
GCA_000710315.1_Eremothecium_coryli_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_000710315.1_Eremothecium_coryli_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_000710315.1_Eremothecium_coryli_genomic.iss_R2.fastq,,saccharomyces
GCA_001039675.1_AGH_PRJEB150_V1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_001039675.1_AGH_PRJEB150_V1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_001039675.1_AGH_PRJEB150_V1_genomic.iss_R2.fastq,,saccharomyces
GCA_013177575.1_ASM1317757v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_013177575.1_ASM1317757v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_013177575.1_ASM1317757v1_genomic.iss_R2.fastq,,saccharomyces
GCA_017309295.1_JHU_Cniv_v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_017309295.1_JHU_Cniv_v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_017309295.1_JHU_Cniv_v1_genomic.iss_R2.fastq,,saccharomyces
GCA_030556345.1_ASM3055634v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030556345.1_ASM3055634v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030556345.1_ASM3055634v1_genomic.iss_R2.fastq,,saccharomyces
GCA_030569875.1_ASM3056987v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030569875.1_ASM3056987v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030569875.1_ASM3056987v1_genomic.iss_R2.fastq,,saccharomyces
GCA_030573655.1_ASM3057365v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030573655.1_ASM3057365v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCA_030573655.1_ASM3057365v1_genomic.iss_R2.fastq,,saccharomyces
GCF_000225545.1_AOL24927_1.0_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000225545.1_AOL24927_1.0_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000225545.1_AOL24927_1.0_genomic.iss_R2.fastq,,saccharomyces
GCF_000235365.1_ASM23536v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000235365.1_ASM23536v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000235365.1_ASM23536v1_genomic.iss_R2.fastq,,saccharomyces
GCF_000236905.1_ASM23690v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000236905.1_ASM23690v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000236905.1_ASM23690v1_genomic.iss_R2.fastq,,saccharomyces
GCF_000304475.1_Ka_CBS2517_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000304475.1_Ka_CBS2517_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000304475.1_Ka_CBS2517_genomic.iss_R2.fastq,,saccharomyces
GCF_000313485.1_ASM31348v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000313485.1_ASM31348v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000313485.1_ASM31348v1_genomic.iss_R2.fastq,,saccharomyces
GCF_000938715.1_LALA0_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000938715.1_LALA0_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_000938715.1_LALA0_genomic.iss_R2.fastq,,saccharomyces
GCF_001548555.1_ASM154855v1_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_001548555.1_ASM154855v1_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_001548555.1_ASM154855v1_genomic.iss_R2.fastq,,saccharomyces
GCF_001640025.1_ASM164002v2_genomic.iss,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_001640025.1_ASM164002v2_genomic.iss_R1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/all_reads/GCF_001640025.1_ASM164002v2_genomic.iss_R2.fastq,,saccharomyces
ERR1404484,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/ERR1404484_megahit/final.contigs.fa,saccharomyces
ERR169335,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/ERR169335_megahit/final.contigs.fa,saccharomyces
