Locus,Taxon,Query_Length,Target_Length
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,3_A_arabiensis,411,410
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,4_A_atroparvus,411,244
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,5_A_christyi,411,396
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,6_A_culici,411,258
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,7_A_darlingi,411,412
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,8_A_dirus,411,411
ANOSI18068_OMA1162063_A0A084VDA9_Anopheles_sinensis,9_A_epiroctus,411,346
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,10_A_farauti,609,563
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,11_funestris,609,607
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,12_A_gambiae,609,612
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,13_A_maculatus,609,606
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,14_A_melas,609,614
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,15_A_merus,609,603
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,16_A_minimus,609,608
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,17_A_quad_combined,609,609
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,18_A_sinensis,609,614
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,19_A_stephensi,609,609
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,1_A_aegypti,609,606
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,20_D_melanogaster,609,611
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,21_C_quinquefasciatus,609,597
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,2_A_albimanus,609,603
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,3_A_arabiensis,609,614
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,4_A_atroparvus,609,581
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,5_A_christyi,609,608
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,6_A_culici,609,594
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,7_A_darlingi,609,609
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,8_A_dirus,609,609
ANOSI18108_OMA961013_A0A084VXE5_Anopheles_sinensis,9_A_epiroctus,609,613
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,11_funestris,614,618
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,12_A_gambiae,614,614
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,13_A_maculatus,614,531
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,14_A_melas,614,618
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,15_A_merus,614,551
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,16_A_minimus,614,617
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,17_A_quad_combined,614,617
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,18_A_sinensis,614,495
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,19_A_stephensi,614,615
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,1_A_aegypti,614,606
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,21_C_quinquefasciatus,614,558
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,2_A_albimanus,614,601
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,3_A_arabiensis,614,618
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,4_A_atroparvus,614,207
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,5_A_christyi,614,588
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,7_A_darlingi,614,619
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,8_A_dirus,614,614
ANOSI18112_OMA1235653_A0A084VXE4_Anopheles_sinensis,9_A_epiroctus,614,558
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,11_funestris,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,12_A_gambiae,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,13_A_maculatus,111,45
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,14_A_melas,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,15_A_merus,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,16_A_minimus,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,17_A_quad_combined,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,18_A_sinensis,111,63
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,19_A_stephensi,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,1_A_aegypti,111,110
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,21_C_quinquefasciatus,111,100
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,2_A_albimanus,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,3_A_arabiensis,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,5_A_christyi,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,7_A_darlingi,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,8_A_dirus,111,111
ANOSI18124_OMA839253_A0A084VKS3_Anopheles_sinensis,9_A_epiroctus,111,111
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,11_funestris,1683,1559
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,12_A_gambiae,1683,1375
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,13_A_maculatus,1683,292
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,14_A_melas,1683,984
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,15_A_merus,1683,626
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,16_A_minimus,1683,950
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,17_A_quad_combined,1683,1026
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,18_A_sinensis,1683,1076
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,19_A_stephensi,1683,1587
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,1_A_aegypti,1683,626
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,20_D_melanogaster,1683,260
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,21_C_quinquefasciatus,1683,796
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,2_A_albimanus,1683,1430
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,3_A_arabiensis,1683,1652
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,4_A_atroparvus,1683,491
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,5_A_christyi,1683,729
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,7_A_darlingi,1683,1494
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,8_A_dirus,1683,1435
ANOSI18154_OMA456338_A0A084VK33_Anopheles_sinensis,9_A_epiroctus,1683,857
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,11_funestris,654,654
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,12_A_gambiae,654,628
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,13_A_maculatus,654,551
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,14_A_melas,654,653
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,15_A_merus,654,585
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,16_A_minimus,654,648
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,17_A_quad_combined,654,614
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,18_A_sinensis,654,495
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,19_A_stephensi,654,555
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,1_A_aegypti,654,599
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,20_D_melanogaster,654,151
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,21_C_quinquefasciatus,654,652
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,2_A_albimanus,654,655
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,3_A_arabiensis,654,654
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,4_A_atroparvus,654,461
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,5_A_christyi,654,654
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,7_A_darlingi,654,655
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,8_A_dirus,654,600
ANOSI18157_OMA1191966_A0A084VK32_Anopheles_sinensis,9_A_epiroctus,654,618
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,11_funestris,489,476
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,12_A_gambiae,489,424
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,13_A_maculatus,489,380
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,14_A_melas,489,479
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,15_A_merus,489,430
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,16_A_minimus,489,477
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,17_A_quad_combined,489,459
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,18_A_sinensis,489,253
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,19_A_stephensi,489,477
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,1_A_aegypti,489,409
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,21_C_quinquefasciatus,489,410
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,2_A_albimanus,489,475
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,3_A_arabiensis,489,484
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,4_A_atroparvus,489,196
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,5_A_christyi,489,461
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,7_A_darlingi,489,468
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,8_A_dirus,489,475
ANOSI18211_OMA899270_A0A084VXD2_Anopheles_sinensis,9_A_epiroctus,489,408
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,11_funestris,473,467
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,12_A_gambiae,473,325
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,13_A_maculatus,473,139
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,14_A_melas,473,207
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,15_A_merus,473,182
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,16_A_minimus,473,269
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,17_A_quad_combined,473,203
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,18_A_sinensis,473,265
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,19_A_stephensi,473,459
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,1_A_aegypti,473,220
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,21_C_quinquefasciatus,473,348
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,2_A_albimanus,473,171
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,3_A_arabiensis,473,416
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,4_A_atroparvus,473,103
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,5_A_christyi,473,238
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,7_A_darlingi,473,222
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,8_A_dirus,473,341
ANOSI18213_OMA456648_A0A084VXD0_Anopheles_sinensis,9_A_epiroctus,473,201
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,10_A_farauti,194,154
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,11_funestris,194,183
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,12_A_gambiae,194,189
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,13_A_maculatus,194,144
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,14_A_melas,194,133
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,15_A_merus,194,148
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,16_A_minimus,194,192
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,17_A_quad_combined,194,194
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,18_A_sinensis,194,194
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,19_A_stephensi,194,187
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,1_A_aegypti,194,183
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,20_D_melanogaster,194,199
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,21_C_quinquefasciatus,194,188
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,2_A_albimanus,194,179
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,3_A_arabiensis,194,195
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,4_A_atroparvus,194,173
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,5_A_christyi,194,126
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,6_A_culici,194,116
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,7_A_darlingi,194,189
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,8_A_dirus,194,133
ANOSI18236_OMA964673_A0A084VC79_Anopheles_sinensis,9_A_epiroctus,194,190
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,10_A_farauti,658,100
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,11_funestris,658,656
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,12_A_gambiae,658,597
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,13_A_maculatus,658,134
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,14_A_melas,658,271
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,16_A_minimus,658,299
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,17_A_quad_combined,658,263
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,18_A_sinensis,658,550
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,19_A_stephensi,658,650
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,1_A_aegypti,658,221
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,20_D_melanogaster,658,140
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,21_C_quinquefasciatus,658,269
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,2_A_albimanus,658,553
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,3_A_arabiensis,658,656
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,5_A_christyi,658,292
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,7_A_darlingi,658,537
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,8_A_dirus,658,611
ANOSI18323_OMA977782_A0A084WS74_Anopheles_sinensis,9_A_epiroctus,658,296
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,11_funestris,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,12_A_gambiae,239,241
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,13_A_maculatus,239,140
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,14_A_melas,239,241
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,15_A_merus,239,195
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,16_A_minimus,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,17_A_quad_combined,239,241
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,18_A_sinensis,239,143
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,19_A_stephensi,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,1_A_aegypti,239,237
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,21_C_quinquefasciatus,239,244
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,2_A_albimanus,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,3_A_arabiensis,239,241
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,4_A_atroparvus,239,157
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,5_A_christyi,239,240
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,7_A_darlingi,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,8_A_dirus,239,239
ANOSI18328_OMA1202204_A0A084WS75_Anopheles_sinensis,9_A_epiroctus,239,240
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,10_A_farauti,614,608
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,11_funestris,614,606
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,12_A_gambiae,614,612
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,13_A_maculatus,614,538
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,14_A_melas,614,610
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,15_A_merus,614,559
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,16_A_minimus,614,601
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,17_A_quad_combined,614,565
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,18_A_sinensis,614,593
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,19_A_stephensi,614,605
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,1_A_aegypti,614,569
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,20_D_melanogaster,614,615
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,21_C_quinquefasciatus,614,560
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,2_A_albimanus,614,613
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,3_A_arabiensis,614,615
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,4_A_atroparvus,614,601
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,5_A_christyi,614,614
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,6_A_culici,614,553
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,7_A_darlingi,614,613
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,8_A_dirus,614,614
ANOSI18498_OMA1198488_A0A084VRH3_Anopheles_sinensis,9_A_epiroctus,614,611
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,11_funestris,922,906
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,12_A_gambiae,922,893
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,13_A_maculatus,922,666
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,14_A_melas,922,895
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,15_A_merus,922,787
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,16_A_minimus,922,881
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,17_A_quad_combined,922,843
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,18_A_sinensis,922,718
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,19_A_stephensi,922,922
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,1_A_aegypti,922,630
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,21_C_quinquefasciatus,922,695
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,2_A_albimanus,922,866
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,3_A_arabiensis,922,893
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,4_A_atroparvus,922,482
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,5_A_christyi,922,885
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,7_A_darlingi,922,865
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,8_A_dirus,922,897
ANOSI18502_OMA967514_A0A084VRH2_Anopheles_sinensis,9_A_epiroctus,922,849
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,11_funestris,339,312
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,12_A_gambiae,339,205
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,13_A_maculatus,339,250
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,14_A_melas,339,184
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,15_A_merus,339,126
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,16_A_minimus,339,310
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,17_A_quad_combined,339,178
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,18_A_sinensis,339,165
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,19_A_stephensi,339,323
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,1_A_aegypti,339,150
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,2_A_albimanus,339,311
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,3_A_arabiensis,339,243
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,4_A_atroparvus,339,163
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,5_A_christyi,339,245
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,7_A_darlingi,339,333
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,8_A_dirus,339,284
ANOSI18513_OMA456691_A0A084VRG6_Anopheles_sinensis,9_A_epiroctus,339,162
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,10_A_farauti,498,476
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,11_funestris,498,466
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,12_A_gambiae,498,448
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,13_A_maculatus,498,465
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,14_A_melas,498,499
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,15_A_merus,498,504
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,16_A_minimus,498,507
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,17_A_quad_combined,498,500
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,18_A_sinensis,498,496
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,19_A_stephensi,498,476
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,1_A_aegypti,498,448
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,20_D_melanogaster,498,479
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,21_C_quinquefasciatus,498,465
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,2_A_albimanus,498,501
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,3_A_arabiensis,498,498
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,4_A_atroparvus,498,466
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,5_A_christyi,498,484
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,6_A_culici,498,441
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,7_A_darlingi,498,498
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,8_A_dirus,498,497
ANOSI18566_OMA1198490_A0A084VXP8_Anopheles_sinensis,9_A_epiroctus,498,478
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,11_funestris,184,160
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,12_A_gambiae,184,159
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,13_A_maculatus,184,107
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,14_A_melas,184,159
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,15_A_merus,184,115
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,16_A_minimus,184,158
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,17_A_quad_combined,184,159
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,18_A_sinensis,184,149
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,19_A_stephensi,184,158
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,1_A_aegypti,184,150
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,21_C_quinquefasciatus,184,148
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,2_A_albimanus,184,160
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,3_A_arabiensis,184,159
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,4_A_atroparvus,184,147
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,5_A_christyi,184,157
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,7_A_darlingi,184,162
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,8_A_dirus,184,155
ANOSI18640_OMA369576_A0A084VK10_Anopheles_sinensis,9_A_epiroctus,184,157
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,11_funestris,162,164
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,12_A_gambiae,162,157
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,13_A_maculatus,162,49
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,14_A_melas,162,164
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,15_A_merus,162,110
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,16_A_minimus,162,162
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,17_A_quad_combined,162,150
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,18_A_sinensis,162,36
ANOSI18645_OMA1223886_A0A084VG89_Anopheles_sinensis,19_A_stephensi,162,164
